"customer_id","customer_name","customer_segment","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode"
"61","Arthur Prichep","Consumer","8262","CA-2018-168228","1170","3","0","6","0.46","12","Newell Chalk Holder","Office Supplies","Art","Newell","2018-04-27 00:00:00","Los Angeles","California","West","United States","90045","2018-04-29 00:00:00","First Class"
"61","Arthur Prichep","Consumer","8263","CA-2018-168228","358","2","0","12","0.26","47","Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies","Art","Boston","2018-04-27 00:00:00","Los Angeles","California","West","United States","90045","2018-04-29 00:00:00","First Class"
"61","Arthur Prichep","Consumer","8264","CA-2018-168228","363","4","0","33","0.27","124","Boston School Pro Electric Pencil Sharpener, 1670","Office Supplies","Art","Boston","2018-04-27 00:00:00","Los Angeles","California","West","United States","90045","2018-04-29 00:00:00","First Class"
"202","Darrin Van Huff","Corporate","8265","CA-2018-168389","1499","1","0.2","1","0.1","14","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies","Art","Stanley","2018-12-11 00:00:00","Jacksonville","Florida","South","United States","32216","2018-12-17 00:00:00","Standard Class"
"202","Darrin Van Huff","Corporate","8266","CA-2018-168389","754","1","0.2","-12","-0.19","65","Global Geo Office Task Chair, Gray","Furniture","Chairs","Global","2018-12-11 00:00:00","Jacksonville","Florida","South","United States","32216","2018-12-17 00:00:00","Standard Class"
"202","Darrin Van Huff","Corporate","8267","CA-2018-168389","1106","4","0.2","-17","-0.23","74","Motorola HK250 Universal Bluetooth Headset","Technology","Phones","Motorola","2018-12-11 00:00:00","Jacksonville","Florida","South","United States","32216","2018-12-17 00:00:00","Standard Class"
"202","Darrin Van Huff","Corporate","8268","CA-2018-168389","364","6","0.45","-420","-0.58","722","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Furniture","Tables","Other","2018-12-11 00:00:00","Jacksonville","Florida","South","United States","32216","2018-12-17 00:00:00","Standard Class"
"115","Bruce Degenhardt","Consumer","8269","CA-2018-168396","180","5","0","25","0.48","52","Avery 473","Office Supplies","Labels","Avery","2018-08-03 00:00:00","San Francisco","California","West","United States","94122","2018-08-08 00:00:00","Second Class"
"115","Bruce Degenhardt","Consumer","8270","CA-2018-168396","506","3","0","11","0.09","124","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o","2018-08-03 00:00:00","San Francisco","California","West","United States","94122","2018-08-08 00:00:00","Second Class"
"188","Damala Kotsonis","Corporate","8271","CA-2018-168403","290","1","0.2","1","0.08","11","Belkin 7-Outlet SurgeMaster Home Series","Office Supplies","Appliances","Belkin","2018-09-09 00:00:00","Portland","Oregon","West","United States","97206","2018-09-15 00:00:00","Standard Class"
"188","Damala Kotsonis","Corporate","8272","CA-2018-168403","1725","6","0.2","11","0.36","31","Xerox 1930","Office Supplies","Paper","Xerox","2018-09-09 00:00:00","Portland","Oregon","West","United States","97206","2018-09-15 00:00:00","Standard Class"
"434","Kelly Andreada","Consumer","8273","CA-2018-168641","1818","2","0","6","0.48","13","Xerox 214","Office Supplies","Paper","Xerox","2018-11-24 00:00:00","New York City","New York","East","United States","10035","2018-12-01 00:00:00","Standard Class"
"434","Kelly Andreada","Consumer","8274","CA-2018-168641","474","9","0","7","0.45","16","Crayola Anti Dust Chalk, 12/Pack","Office Supplies","Art","Crayola","2018-11-24 00:00:00","New York City","New York","East","United States","10035","2018-12-01 00:00:00","Standard Class"
"434","Kelly Andreada","Consumer","8275","CA-2018-168641","127","2","0","79","0.47","168","Ames Color-File Green Diamond Border X-ray Mailers","Office Supplies","Envelopes","Other","2018-11-24 00:00:00","New York City","New York","East","United States","10035","2018-12-01 00:00:00","Standard Class"
"434","Kelly Andreada","Consumer","8276","CA-2018-168641","1200","2","0.2","-16","-0.05","322","O'Sullivan Plantations 2-Door Library in Landvery Oak","Furniture","Bookcases","O'Sullivan","2018-11-24 00:00:00","New York City","New York","East","United States","10035","2018-12-01 00:00:00","Standard Class"
"535","Michelle Lonsdale","Corporate","8277","CA-2018-168655","714","3","0.2","30","0.38","80","GBC Twin Loop Wire Binding Elements","Office Supplies","Binders","GBC","2018-10-12 00:00:00","Albuquerque","New Mexico","West","United States","87105","2018-10-18 00:00:00","Standard Class"
"535","Michelle Lonsdale","Corporate","8278","CA-2018-168655","1616","5","0","95","0.16","595","WD My Passport Ultra 2TB Portable External Hard Drive","Technology","Accessories","WD My Passport","2018-10-12 00:00:00","Albuquerque","New Mexico","West","United States","87105","2018-10-18 00:00:00","Standard Class"
"329","Henia Zydlo","Consumer","8279","CA-2018-168739","563","4","0.6","-52","-0.8","65","Eldon Executive Woodline II Cherry Finish Desk Accessories","Furniture","Furnishings","Eldon","2018-05-29 00:00:00","Houston","Texas","Central","United States","77095","2018-06-05 00:00:00","Standard Class"
"396","Joni Wasserman","Consumer","8280","CA-2018-168837","393","2","0","4","0.39","9","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","Furniture","Furnishings","C-Line","2018-10-14 00:00:00","Oakland","California","West","United States","94601","2018-10-17 00:00:00","First Class"
"409","Justin Deggeller","Corporate","8281","CA-2018-168858","1501","3","0","8","0.5","17","Staple envelope","Office Supplies","Envelopes","Staple envelope","2018-11-19 00:00:00","New York City","New York","East","United States","10011","2018-11-23 00:00:00","Standard Class"
"409","Justin Deggeller","Corporate","8282","CA-2018-168858","863","7","0","626","0.25","2505","Hoover Shoulder Vac Commercial Portable Vacuum","Office Supplies","Appliances","Hoover","2018-11-19 00:00:00","New York City","New York","East","United States","10011","2018-11-23 00:00:00","Standard Class"
"692","Shahid Hopkins","Consumer","8283","CA-2018-168900","535","1","0.7","-2","-0.83","2","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","Binders","DXL","2018-05-04 00:00:00","Springfield","Ohio","East","United States","45503","2018-05-09 00:00:00","Standard Class"
"263","Eric Murdock","Consumer","8284","CA-2018-168942","646","3","0","50","0.27","187","Fellowes Mobile File Cart, Black","Office Supplies","Storage","Fellowes","2018-08-01 00:00:00","San Francisco","California","West","United States","94109","2018-08-05 00:00:00","Second Class"
"69","Barry Gonzalez","Consumer","8285","CA-2018-169005","1132","2","0","1","0.26","6","Newell 318","Office Supplies","Art","Newell","2018-11-02 00:00:00","Springfield","Virginia","South","United States","22153","2018-11-06 00:00:00","Standard Class"
"85","Beth Fritzler","Corporate","8286","CA-2018-169012","290","3","0","11","0.26","42","Belkin 7-Outlet SurgeMaster Home Series","Office Supplies","Appliances","Belkin","2018-07-10 00:00:00","Columbus","Georgia","South","United States","31907","2018-07-14 00:00:00","Standard Class"
"519","Meg O'Connel","Home Office","8287","CA-2018-169054","1535","3","0.2","0","0","254","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Furniture","Furnishings","Tenex","2018-04-22 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2018-04-26 00:00:00","Standard Class"
"486","Maria Bertelson","Consumer","8288","CA-2018-169124","867","3","0","54","0.42","129","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","Furniture","Furnishings","Howard Miller","2018-07-03 00:00:00","Citrus Heights","California","West","United States","95610","2018-07-10 00:00:00","Standard Class"
"579","Nora Preis","Consumer","8289","CA-2018-169264","243","2","0","3","0.49","6","Avery File Folder Labels","Office Supplies","Labels","Avery","2018-08-14 00:00:00","San Francisco","California","West","United States","94109","2018-08-16 00:00:00","Second Class"
"579","Nora Preis","Consumer","8290","CA-2018-169264","1132","6","0","4","0.26","17","Newell 318","Office Supplies","Art","Newell","2018-08-14 00:00:00","San Francisco","California","West","United States","94109","2018-08-16 00:00:00","Second Class"
"645","Robert Waldorf","Consumer","8291","CA-2018-169285","1757","1","0","3","0.49","6","Xerox 196","Office Supplies","Paper","Xerox","2018-03-21 00:00:00","Lafayette","Indiana","Central","United States","47905","2018-03-25 00:00:00","Standard Class"
"645","Robert Waldorf","Consumer","8292","CA-2018-169285","539","5","0","133","0.48","277","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Office Supplies","Paper","Other","2018-03-21 00:00:00","Lafayette","Indiana","Central","United States","47905","2018-03-25 00:00:00","Standard Class"
"485","Marc Harrigan","Home Office","8293","CA-2018-169327","64","5","0","11","0.26","43","Acco Six-Outlet Power Strip, 4' Cord Length","Office Supplies","Appliances","Acco","2018-09-02 00:00:00","Los Angeles","California","West","United States","90008","2018-09-04 00:00:00","Second Class"
"485","Marc Harrigan","Home Office","8294","CA-2018-169327","717","5","0.2","46","0.31","148","GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies","Binders","GBC","2018-09-02 00:00:00","Los Angeles","California","West","United States","90008","2018-09-04 00:00:00","Second Class"
"485","Marc Harrigan","Home Office","8295","CA-2018-169327","1042","5","0","133","0.26","512","Luxo Professional Combination Clamp-On Lamps","Furniture","Furnishings","Luxo","2018-09-02 00:00:00","Los Angeles","California","West","United States","90008","2018-09-04 00:00:00","Second Class"
"723","Sung Pak","Corporate","8296","CA-2018-169362","1034","2","0.2","-1","-0.04","40","Logitech Wireless Touch Keyboard K400","Technology","Accessories","Logitech","2018-10-12 00:00:00","Dallas","Texas","Central","United States","75217","2018-10-15 00:00:00","First Class"
"574","Noah Childs","Corporate","8297","CA-2018-169404","1585","4","0.7","-29","-0.77","38","Tuf-Vin Binders","Office Supplies","Binders","Other","2018-04-09 00:00:00","York","Pennsylvania","East","United States","17403","2018-04-14 00:00:00","Standard Class"
"574","Noah Childs","Corporate","8298","CA-2018-169404","1684","2","0.2","24","0.36","66","Xerox 1893","Office Supplies","Paper","Xerox","2018-04-09 00:00:00","York","Pennsylvania","East","United States","17403","2018-04-14 00:00:00","Standard Class"
"41","Ann Chong","Corporate","8299","CA-2018-169411","561","1","0","7","0.18","38","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","Furniture","Furnishings","Eldon","2018-12-24 00:00:00","Rochester","New York","East","United States","14609","2018-12-29 00:00:00","Standard Class"
"475","Logan Currie","Consumer","8300","CA-2018-169439","324","5","0.2","4","0.15","26","BIC Brite Liner Highlighters, Chisel Tip","Office Supplies","Art","BIC","2018-09-09 00:00:00","Cleveland","Ohio","East","United States","44105","2018-09-13 00:00:00","Standard Class"
"475","Logan Currie","Consumer","8301","CA-2018-169439","506","2","0.2","-9","-0.14","66","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o","2018-09-09 00:00:00","Cleveland","Ohio","East","United States","44105","2018-09-13 00:00:00","Standard Class"
"356","Jay Fein","Consumer","8302","CA-2018-169474","287","3","0","8","0.26","33","Belkin 6 Outlet Metallic Surge Strip","Office Supplies","Appliances","Belkin","2018-02-04 00:00:00","Rochester","New York","East","United States","14609","2018-02-09 00:00:00","Standard Class"
"150","Christina Anderson","Consumer","8303","CA-2018-169607","1749","2","0","5","0.47","10","Xerox 1952","Office Supplies","Paper","Xerox","2018-10-12 00:00:00","New York City","New York","East","United States","10024","2018-10-15 00:00:00","First Class"
"215","Dean percer","Home Office","8304","CA-2018-169691","1792","3","0","9","0.49","18","Xerox 1992","Office Supplies","Paper","Xerox","2018-06-15 00:00:00","Maple Grove","Minnesota","Central","United States","55369","2018-06-18 00:00:00","First Class"
"215","Dean percer","Home Office","8305","CA-2018-169691","199","3","0","22","0.5","44","Avery 490","Office Supplies","Labels","Avery","2018-06-15 00:00:00","Maple Grove","Minnesota","Central","United States","55369","2018-06-18 00:00:00","First Class"
"215","Dean percer","Home Office","8306","CA-2018-169691","1546","5","0","23","0.27","85","Tenex Personal Self-Stacking Standard File Box, Black/Gray","Office Supplies","Storage","Tenex","2018-06-15 00:00:00","Maple Grove","Minnesota","Central","United States","55369","2018-06-18 00:00:00","First Class"
"623","Raymond Buch","Consumer","8307","CA-2018-169810","207","7","0","10","0.47","20","Avery 498","Office Supplies","Labels","Avery","2018-07-25 00:00:00","Sioux Falls","South Dakota","Central","United States","57103","2018-07-31 00:00:00","Standard Class"
"257","Emily Burns","Consumer","8308","CA-2018-169817","928","2","0.7","-2","-0.8","2","Insertable Tab Indexes For Data Binders","Office Supplies","Binders","Other","2018-09-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-09-25 00:00:00","Standard Class"
"544","Mike Pelletier","Home Office","8309","CA-2018-169859","552","3","0","11","0.42","26","Eldon 400 Class Desk Accessories, Black Carbon","Furniture","Furnishings","Eldon","2018-12-14 00:00:00","San Diego","California","West","United States","92024","2018-12-18 00:00:00","Standard Class"
"544","Mike Pelletier","Home Office","8310","CA-2018-169859","5","5","0","21","0.47","44","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","Envelopes","Other","2018-12-14 00:00:00","San Diego","California","West","United States","92024","2018-12-18 00:00:00","Standard Class"
"544","Mike Pelletier","Home Office","8311","CA-2018-169859","1635","14","0.2","23","0.35","65","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Office Supplies","Binders","Wilson Jones","2018-12-14 00:00:00","San Diego","California","West","United States","92024","2018-12-18 00:00:00","Standard Class"
"498","Mark Van Huff","Consumer","8312","CA-2018-169894","706","2","0.7","-15","-0.73","21","GBC Recycled Grain Textured Covers","Office Supplies","Binders","GBC","2018-11-24 00:00:00","Mesa","Arizona","West","United States","85204","2018-11-29 00:00:00","Second Class"
"498","Mark Van Huff","Consumer","8313","CA-2018-169894","635","8","0.2","-42","-0.1","416","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","Office Supplies","Storage","Fellowes","2018-11-24 00:00:00","Mesa","Arizona","West","United States","85204","2018-11-29 00:00:00","Second Class"
"169","Clay Cheatham","Consumer","8314","CA-2018-169901","137","3","0.2","5","0.1","48","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","Phones","Anker","2018-06-15 00:00:00","San Francisco","California","West","United States","94122","2018-06-19 00:00:00","Standard Class"
"479","Luke Schmidt","Corporate","8315","CA-2018-169929","935","5","0","10","0.26","40","Iris Project Case","Office Supplies","Storage","Iris","2018-09-25 00:00:00","Helena","Montana","West","United States","59601","2018-09-28 00:00:00","First Class"
"334","Hunter Glantz","Consumer","8316","CA-2018-169978","536","3","0.2","5","0.34","14","DXL Angle-View Binders with Locking Rings, Black","Office Supplies","Binders","DXL","2018-12-24 00:00:00","Oceanside","New York","East","United States","11572","2018-12-28 00:00:00","Standard Class"
"334","Hunter Glantz","Consumer","8317","CA-2018-169978","529","2","0.1","48","0.18","272","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI","2018-12-24 00:00:00","Oceanside","New York","East","United States","11572","2018-12-28 00:00:00","Standard Class"
"378","Jim Sink","Corporate","8318","CA-2018-169999","1652","3","0.2","4","0.33","12","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones","2018-06-19 00:00:00","New York City","New York","East","United States","10035","2018-06-26 00:00:00","Standard Class"
"378","Jim Sink","Corporate","8319","CA-2018-169999","1483","2","0","6","0.05","129","Space Solutions Commercial Steel Shelving","Office Supplies","Storage","Space Solutions","2018-06-19 00:00:00","New York City","New York","East","United States","10035","2018-06-26 00:00:00","Standard Class"
"684","Scott Williamson","Consumer","8320","US-2015-100279","734","2","0","11","0.48","22","Geographics Note Cards, Blank, White, 8 1/2"" x 11""","Office Supplies","Paper","Other","2015-03-10 00:00:00","Royal Oak","Michigan","Central","United States","48073","2015-03-14 00:00:00","Standard Class"
"359","Jennifer Braxton","Corporate","8321","US-2015-100853","220","4","0.2","7","0.33","20","Avery 51","Office Supplies","Labels","Avery","2015-09-14 00:00:00","Chicago","Illinois","Central","United States","60623","2015-09-19 00:00:00","Standard Class"
"359","Jennifer Braxton","Corporate","8322","US-2015-100853","953","2","0.8","-131","-2.5","52","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","Office Supplies","Appliances","Kensington","2015-09-14 00:00:00","Chicago","Illinois","Central","United States","60623","2015-09-19 00:00:00","Standard Class"
"587","Patrick Gardner","Consumer","8323","US-2015-102071","967","4","0","4","0.06","68","Kingston Digital DataTraveler 32GB USB 2.0","Technology","Accessories","Kingston","2015-05-09 00:00:00","San Francisco","California","West","United States","94110","2015-05-15 00:00:00","Standard Class"
"587","Patrick Gardner","Consumer","8324","US-2015-102071","1471","3","0","40","0.24","168","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","Accessories","Sony","2015-05-09 00:00:00","San Francisco","California","West","United States","94110","2015-05-15 00:00:00","Standard Class"
"255","Ellis Ballard","Corporate","8325","US-2015-102631","870","3","0.6","-42","-0.45","94","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","Furniture","Furnishings","Howard Miller","2015-12-13 00:00:00","Chicago","Illinois","Central","United States","60623","2015-12-17 00:00:00","Standard Class"
"357","Jay Kimmel","Consumer","8326","US-2015-102715","41","3","0.2","2","0.34","7","Acco Banker's Clasps, 5 3/4""-Long","Office Supplies","Fasteners","Acco","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class"
"357","Jay Kimmel","Consumer","8327","US-2015-102715","1829","2","0.2","4","0.35","10","Xerox 224","Office Supplies","Paper","Xerox","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class"
"357","Jay Kimmel","Consumer","8328","US-2015-102715","1027","7","0.2","42","0.13","336","Logitech Wireless Anywhere Mouse MX for PC and Mac","Technology","Accessories","Logitech","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class"
"357","Jay Kimmel","Consumer","8329","US-2015-102715","1029","3","0.2","82","0.21","384","Logitech Wireless Gaming Headset G930","Technology","Accessories","Logitech","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class"
"628","Richard Bierner","Consumer","8330","US-2015-103338","541","3","0","2","0.26","8","Economy #2 Pencils","Office Supplies","Art","Other","2015-03-11 00:00:00","Roseville","California","West","United States","95661","2015-03-15 00:00:00","Standard Class"
"62","Arthur Wiediger","Home Office","8331","US-2015-103905","43","7","0.8","-46","-1.55","30","Acco D-Ring Binder w/DublLock","Office Supplies","Binders","Acco","2015-07-14 00:00:00","Aurora","Illinois","Central","United States","60505","2015-07-20 00:00:00","Standard Class"
"62","Arthur Wiediger","Home Office","8332","US-2015-103905","891","4","0.2","4","0.1","38","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","Other","2015-07-14 00:00:00","Aurora","Illinois","Central","United States","60505","2015-07-20 00:00:00","Standard Class"
"237","Dorothy Dickinson","Consumer","8333","US-2015-104759","640","7","0.8","-14","-1.7","8","Fellowes Black Plastic Comb Bindings","Office Supplies","Binders","Fellowes","2015-03-31 00:00:00","Chicago","Illinois","Central","United States","60610","2015-04-04 00:00:00","Standard Class"
"237","Dorothy Dickinson","Consumer","8334","US-2015-104759","959","2","0.2","14","0.18","80","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver","Technology","Accessories","Kensington","2015-03-31 00:00:00","Chicago","Illinois","Central","United States","60610","2015-04-04 00:00:00","Standard Class"
"628","Richard Bierner","Consumer","8335","US-2015-105137","1309","2","0.7","-13","-0.73","18","Premier Elliptical Ring Binder, Black","Office Supplies","Binders","Premier","2015-10-10 00:00:00","Columbus","Ohio","East","United States","43229","2015-10-10 00:00:00","Same Day"
"628","Richard Bierner","Consumer","8336","US-2015-105137","804","2","0.7","-71","-0.7","102","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Technology","Machines","Hewlett-Packard","2015-10-10 00:00:00","Columbus","Ohio","East","United States","43229","2015-10-10 00:00:00","Same Day"
"725","Susan Gilcrest","Corporate","8337","US-2015-105151","1415","5","0","3","0.28","11","Sanford EarthWrite Recycled Pencils, Medium Soft, #2","Office Supplies","Art","Sanford","2015-03-30 00:00:00","New York City","New York","East","United States","10009","2015-03-31 00:00:00","First Class"
"34","Andrew Roberts","Consumer","8338","US-2015-105767","135","2","0.7","-3","-0.8","3","Angle-D Ring Binders","Office Supplies","Binders","Angle-D","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class"
"34","Andrew Roberts","Consumer","8339","US-2015-105767","1131","9","0.2","2","0.11","21","Newell 317","Office Supplies","Art","Newell","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class"
"34","Andrew Roberts","Consumer","8340","US-2015-105767","1108","2","0.4","-10","-0.18","55","Motorola L804","Technology","Phones","Motorola","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class"
"570","Nick Zandusky","Home Office","8341","US-2015-106299","1079","2","0","9","0.43","21","Memorex Micro Travel Drive 4 GB","Technology","Accessories","Memorex","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class"
"570","Nick Zandusky","Home Office","8342","US-2015-106299","1632","5","0","13","0.47","27","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies","Binders","Wilson Jones","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class"
"570","Nick Zandusky","Home Office","8343","US-2015-106299","1461","2","0","226","0.27","838","Smead Adjustable Mobile File Trolley with Lockable Top","Office Supplies","Storage","Smead","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class"
"365","Jeremy Farry","Consumer","8344","US-2015-106334","1721","3","0","6","0.45","13","Xerox 1927","Office Supplies","Paper","Xerox","2015-12-27 00:00:00","San Francisco","California","West","United States","94122","2016-01-02 00:00:00","Standard Class"
"365","Jeremy Farry","Consumer","8345","US-2015-106334","319","3","0.2","23","0.1","230","Bevis Steel Folding Chairs","Furniture","Chairs","Bevis","2015-12-27 00:00:00","San Francisco","California","West","United States","94122","2016-01-02 00:00:00","Standard Class"
"685","Sean Braxton","Corporate","8346","US-2015-106992","1842","7","0.4","-252","-0.1","2520","Xerox WorkCentre 6505DN Laser Multifunction Printer","Technology","Machines","Xerox","2015-09-19 00:00:00","Houston","Texas","Central","United States","77036","2015-09-21 00:00:00","Second Class"
"685","Sean Braxton","Corporate","8347","US-2015-106992","988","3","0.4","-510","-0.17","3060","Lexmark MX611dhe Monochrome Laser Printer","Technology","Machines","Other","2015-09-19 00:00:00","Houston","Texas","Central","United States","77036","2015-09-21 00:00:00","Second Class"
"746","Thomas Seio","Corporate","8348","US-2015-107405","1552","1","0.2","-4","-0.24","16","Tennsco Commercial Shelving","Office Supplies","Storage","Tennsco","2015-03-21 00:00:00","Asheville","North Carolina","South","United States","28806","2015-03-25 00:00:00","Standard Class"
"387","John Huston","Consumer","8349","US-2015-107699","249","9","0","26","0.46","57","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery","2015-05-19 00:00:00","Midland","Michigan","Central","United States","48640","2015-05-23 00:00:00","Standard Class"
"673","Sanjit Engle","Consumer","8350","US-2015-107993","523","7","0.2","8","0.16","51","Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies","Art","Dixon","2015-11-25 00:00:00","Springfield","Oregon","West","United States","97477","2015-11-30 00:00:00","Standard Class"
"433","Keith Herrera","Consumer","8351","US-2015-109036","197","3","0","15","0.48","31","Avery 489","Office Supplies","Labels","Avery","2015-12-20 00:00:00","Seattle","Washington","West","United States","98103","2015-12-25 00:00:00","Standard Class"
"427","Katrina Edelman","Corporate","8352","US-2015-109162","1457","3","0.2","11","0.06","170","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","Other","2015-06-08 00:00:00","Bristol","Tennessee","South","United States","37620","2015-06-12 00:00:00","Standard Class"
"482","Lynn Smith","Consumer","8353","US-2015-109456","261","3","0.2","5","0.35","14","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies","Binders","Avery","2015-10-16 00:00:00","San Francisco","California","West","United States","94110","2015-10-17 00:00:00","Same Day"
"482","Lynn Smith","Consumer","8354","US-2015-109456","1015","3","0","86","0.48","180","Logitech Illuminated - Keyboard","Technology","Accessories","Logitech","2015-10-16 00:00:00","San Francisco","California","West","United States","94110","2015-10-17 00:00:00","Same Day"
"672","Sanjit Chand","Consumer","8355","US-2015-110674","754","2","0.2","-24","-0.19","130","Global Geo Office Task Chair, Gray","Furniture","Chairs","Global","2015-02-12 00:00:00","Concord","California","West","United States","94521","2015-02-18 00:00:00","Standard Class"
"150","Christina Anderson","Consumer","8356","US-2015-111171","414","5","0.8","-15","-1.7","9","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies","Binders","Cardinal","2015-12-26 00:00:00","Chicago","Illinois","Central","United States","60610","2015-12-31 00:00:00","Standard Class"
"609","Philip Brown","Consumer","8357","US-2015-111353","193","2","0","12","0.47","25","Avery 485","Office Supplies","Labels","Avery","2015-11-29 00:00:00","New York City","New York","East","United States","10009","2015-12-06 00:00:00","Standard Class"
"763","Tony Chapman","Home Office","8358","US-2015-112200","246","5","0.8","-16","-1.65","10","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Office Supplies","Binders","Avery","2015-11-22 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2015-11-28 00:00:00","Standard Class"
"743","Theresa Swint","Corporate","8359","US-2015-112564","1651","3","0.7","-2","-0.7","3","Wilson Jones Suede Grain Vinyl Binders","Office Supplies","Binders","Wilson Jones","2015-04-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-04-24 00:00:00","First Class"
"174","Corey Roper","Home Office","8360","US-2015-112795","1793","3","0","10","0.49","19","Xerox 1993","Office Supplies","Paper","Xerox","2015-08-23 00:00:00","Grand Rapids","Michigan","Central","United States","49505","2015-08-28 00:00:00","Second Class"
"663","Ryan Crowe","Consumer","8361","US-2015-112872","665","3","0.2","5","0.09","53","File Shuttle I and Handi-File","Office Supplies","Storage","Other","2015-12-06 00:00:00","Springfield","Oregon","West","United States","97477","2015-12-11 00:00:00","Second Class"
"663","Ryan Crowe","Consumer","8362","US-2015-112872","425","1","0.5","-171","-0.62","275","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","Furniture","Tables","Chromcraft","2015-12-06 00:00:00","Springfield","Oregon","West","United States","97477","2015-12-11 00:00:00","Second Class"
"537","Michelle Tran","Home Office","8363","US-2015-112914","269","2","0.8","-4","-1.6","3","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","Avery","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class"
"537","Michelle Tran","Home Office","8364","US-2015-112914","1292","2","0.2","1","0.34","3","Poly String Tie Envelopes","Office Supplies","Envelopes","Poly","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class"
"537","Michelle Tran","Home Office","8365","US-2015-112914","1751","8","0.2","11","0.31","34","Xerox 1954","Office Supplies","Paper","Xerox","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class"
"537","Michelle Tran","Home Office","8366","US-2015-112914","1198","2","0.32","-97","-0.32","301","O'Sullivan Living Dimensions 5-Shelf Bookcases","Furniture","Bookcases","O'Sullivan","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class"
